"Datazone","uptake_measure","uptake_rate","demand_measure","demand_rate","display_year","predicted_uptake_rate","outliers"
"S01013266","CG",1.01369863013699,"cilif_age_5_15",NA,2023,NA,NA
"S01013267","CG",0.830508474576271,"cilif_age_5_15",0.305084745762712,2023,0.353548628836755,"Normal"
"S01013268","CG",1.19230769230769,"cilif_age_5_15",0.217948717948718,2023,0.33607767585456,"Normal"
"S01013269","CG",0.0176056338028169,"cilif_age_5_15",0.105633802816901,2023,0.313558304124005,"Normal"
"S01013270","CG",0.133928571428571,"cilif_age_5_15",NA,2023,NA,NA
"S01013271","CG",0.9375,"cilif_age_5_15",NA,2023,NA,NA
"S01013272","CG",0.739583333333333,"cilif_age_5_15",NA,2023,NA,NA
"S01013273","CG",0.268965517241379,"cilif_age_5_15",0.0758620689655172,2023,0.307589010189397,"Normal"
"S01013274","CG",0.846153846153846,"cilif_age_5_15",NA,2023,NA,NA
"S01013275","CG",0.0208333333333333,"cilif_age_5_15",0.21875,2023,0.336238334555612,"Normal"
"S01013276","CG",0.677966101694915,"cilif_age_5_15",0.135593220338983,2023,0.319565229021013,"Normal"
"S01013277","CG",0.184873949579832,"cilif_age_5_15",0.445378151260504,2023,0.381677745490962,"Normal"
"S01013278","CG",0.305785123966942,"cilif_age_5_15",0.471074380165289,2023,0.386829892292668,"Normal"
"S01013279","CG",0.0238095238095238,"cilif_age_5_15",0.464285714285714,2023,0.385468750806542,"Lower"
"S01013280","CG",0.197916666666667,"cilif_age_5_15",0.34375,2023,0.361301091919722,"Normal"
"S01013281","CG",0.244444444444444,"cilif_age_5_15",0.555555555555556,2023,0.403768541897797,"Normal"
"S01013282","CG",0.0234375,"cilif_age_5_15",0.46875,2023,0.386363849283831,"Lower"
"S01013283","CG",0.109489051094891,"cilif_age_5_15",0.547445255474453,2023,0.402142410033134,"Normal"
"S01013284","CG",1.71428571428571,"cilif_age_5_15",NA,2023,NA,NA
"S01013285","CG",0.0961538461538462,"cilif_age_5_15",0.173076923076923,2023,0.327080788595649,"Normal"
"S01013286","CG",0.298245614035088,"cilif_age_5_15",0.210526315789474,2023,0.334589468939552,"Normal"
"S01013287","CG",0.111111111111111,"cilif_age_5_15",NA,2023,NA,NA
"S01013288","CG",0.4,"cilif_age_5_15",NA,2023,NA,NA
"S01013289","CG",0.0211864406779661,"cilif_age_5_15",0.0466101694915254,2023,0.301723944117749,"Normal"
"S01013290","CG",0.1796875,"cilif_age_5_15",0.0859375,2023,0.309609154856245,"Normal"
"S01013291","CG",0.811881188118812,"cilif_age_5_15",0.198019801980198,2023,0.33208188717097,"Normal"
"S01013292","CG",0.123222748815166,"cilif_age_5_15",0.0710900473933649,2023,0.306632210039003,"Normal"
"S01013293","CG",0.0384615384615385,"cilif_age_5_15",0.269230769230769,2023,0.346359832721887,"Normal"
"S01013294","CG",0.75,"cilif_age_5_15",0.442307692307692,2023,0.381062112149116,"Normal"
"S01013295","CG",1.25,"cilif_age_5_15",0.375,2023,0.367566781260749,"Normal"
"S01013296","CG",0.0666666666666667,"cilif_age_5_15",0.426666666666667,2023,0.377926054304581,"Normal"
"S01013297","CG",0.176470588235294,"cilif_age_5_15",0.294117647058824,2023,0.351349702966325,"Normal"
"S01013298","CG",0.0184049079754601,"cilif_age_5_15",0.049079754601227,2023,0.302219101016905,"Normal"
"S01013299","CG",0.403225806451613,"cilif_age_5_15",0.362903225806452,2023,0.365141353128738,"Normal"
"S01013300","CG",0.103448275862069,"cilif_age_5_15",0.367816091954023,2023,0.36612639290649,"Normal"
"S01013301","CG",1.66071428571429,"cilif_age_5_15",0.589285714285714,2023,0.410531508170652,"Higher"
"S01013302","CG",0.424657534246575,"cilif_age_5_15",0.205479452054795,2023,0.333577562369696,"Normal"
"S01013303","CG",0.0526315789473684,"cilif_age_5_15",0.394736842105263,2023,0.371524058739293,"Normal"
"S01013304","CG",0.025,"cilif_age_5_15",0.575,2023,0.407667193043325,"Lower"
"S01013305","CG",0.348314606741573,"cilif_age_5_15",0.426966292134831,2023,0.377986129827851,"Normal"
"S01013306","CG",0.0810810810810811,"cilif_age_5_15",0.385135135135135,2023,0.369598896722704,"Normal"
"S01013307","CG",0.252032520325203,"cilif_age_5_15",0.414634146341463,2023,0.375513509205467,"Normal"
"S01013308","CG",0.313253012048193,"cilif_age_5_15",0.572289156626506,2023,0.407123663365549,"Normal"
"S01013309","CG",0.510204081632653,"cilif_age_5_15",NA,2023,NA,NA
"S01013310","CG",0.271604938271605,"cilif_age_5_15",0.518518518518518,2023,0.396342539715838,"Normal"
"S01013311","CG",0.0206896551724138,"cilif_age_5_15",0.331034482758621,2023,0.358751604532683,"Lower"
"S01013312","CG",0.13013698630137,"cilif_age_5_15",0.328767123287671,2023,0.358296994290462,"Normal"
"S01013313","CG",0.295238095238095,"cilif_age_5_15",0.314285714285714,2023,0.35539344196961,"Normal"
"S01013314","CG",0.0759493670886076,"cilif_age_5_15",0.30379746835443,2023,0.353290527066003,"Normal"
"S01013315","CG",0.142857142857143,"cilif_age_5_15",0.0559006211180124,2023,0.30358669879709,"Normal"
"S01013316","CG",0.864197530864197,"cilif_age_5_15",0.148148148148148,2023,0.322082517896254,"Normal"
"S01013317","CG",0.283582089552239,"cilif_age_5_15",0.134328358208955,2023,0.319311621559702,"Normal"
"S01013318","CG",0.507692307692308,"cilif_age_5_15",0.169230769230769,2023,0.326309626830599,"Normal"
"S01013319","CG",1.41666666666667,"cilif_age_5_15",0.202380952380952,2023,0.33295630680555,"Higher"
"S01013320","CG",0.382165605095541,"cilif_age_5_15",0.184713375796178,2023,0.329413921324302,"Normal"
"S01013321","CG",1.92307692307692,"cilif_age_5_15",NA,2023,NA,NA
"S01013322","CG",0.504504504504504,"cilif_age_5_15",0.504504504504504,2023,0.393532701052394,"Normal"
"S01013323","CG",0.116504854368932,"cilif_age_5_15",0.135922330097087,2023,0.319631216205122,"Normal"
"S01013324","CG",0.5,"cilif_age_5_15",0.333333333333333,2023,0.359212528806046,"Normal"
"S01013325","CG",0.157360406091371,"cilif_age_5_15",0.32994923857868,2023,0.358534010840182,"Normal"
"S01013326","CG",0.382352941176471,"cilif_age_5_15",0.441176470588235,2023,0.380835299865278,"Normal"
"S01013327","CG",0.589928057553957,"cilif_age_5_15",0.410071942446043,2023,0.374598777931255,"Normal"
"S01013328","CG",0,"cilif_age_5_15",0.680412371134021,2023,0.428802590490584,"Lower"
"S01013329","CG",0.471153846153846,"cilif_age_5_15",0.576923076923077,2023,0.40805277392585,"Normal"
"S01013330","CG",0.247619047619048,"cilif_age_5_15",0.114285714285714,2023,0.315293030187034,"Normal"
"S01013331","CG",0.473684210526316,"cilif_age_5_15",0.223684210526316,2023,0.337227653925248,"Normal"
"S01013332","CG",0.316326530612245,"cilif_age_5_15",0.244897959183673,2023,0.341481054208308,"Normal"
"S01013333","CG",0.0943396226415094,"cilif_age_5_15",0.254716981132075,2023,0.343449788325474,"Normal"
"S01013334","CG",0.273684210526316,"cilif_age_5_15",0.473684210526316,2023,0.387353168653467,"Normal"
"S01013335","CG",0.0523255813953488,"cilif_age_5_15",0.418604651162791,2023,0.376309603597066,"Lower"
"S01013336","CG",0.101449275362319,"cilif_age_5_15",0.58695652173913,2023,0.410064500269457,"Normal"
"S01013337","CG",0.755102040816326,"cilif_age_5_15",0.142857142857143,2023,0.321021660441688,"Normal"
"S01013338","CG",0.293478260869565,"cilif_age_5_15",NA,2023,NA,NA
"S01013339","CG",1.41304347826087,"cilif_age_5_15",0.260869565217391,2023,0.344683394102214,"Higher"
"S01013340","CG",0.152542372881356,"cilif_age_5_15",NA,2023,NA,NA
"S01013341","CG",0.0520833333333333,"cilif_age_5_15",0.40625,2023,0.373832470601777,"Normal"
"S01013342","CG",0.163265306122449,"cilif_age_5_15",0.602040816326531,2023,0.413088932391479,"Normal"
"S01013343","CG",0.5625,"cilif_age_5_15",0.270833333333333,2023,0.346681150123991,"Normal"
"S01013344","CG",0,"cilif_age_5_15",0.282051282051282,2023,0.348930371938719,"Lower"
"S01013345","CG",0.238095238095238,"cilif_age_5_15",0.457142857142857,2023,0.384036593242878,"Normal"
"S01013346","CG",0.336134453781513,"cilif_age_5_15",NA,2023,NA,NA
"S01013347","CG",0.506329113924051,"cilif_age_5_15",0.113924050632911,2023,0.315220515880013,"Normal"
"S01013348","CG",0.0909090909090909,"cilif_age_5_15",0.236363636363636,2023,0.339769904911464,"Normal"
"S01013349","CG",0.0091743119266055,"cilif_age_5_15",0.26605504587156,2023,0.345723093649828,"Lower"
"S01013350","CG",0.0404040404040404,"cilif_age_5_15",0.383838383838384,2023,0.369338895417807,"Lower"
"S01013351","CG",0.35,"cilif_age_5_15",0.3375,2023,0.360047954051516,"Normal"
"S01013352","CG",0.36,"cilif_age_5_15",0.23,2023,0.338493982718382,"Normal"
"S01013353","CG",0.310606060606061,"cilif_age_5_15",0.340909090909091,2023,0.36073148379781,"Normal"
"S01013354","CG",0.954545454545455,"cilif_age_5_15",0.303030303030303,2023,0.353136708838989,"Normal"
"S01013355","CG",0.385714285714286,"cilif_age_5_15",0.328571428571429,2023,0.358257757096937,"Normal"
"S01013356","CG",0.301075268817204,"cilif_age_5_15",0.451612903225806,2023,0.382927826096816,"Normal"
"S01013357","CG",0.320610687022901,"cilif_age_5_15",0.152671755725191,2023,0.322989510529164,"Normal"
"S01013358","CG",0.317647058823529,"cilif_age_5_15",0.482352941176471,2023,0.389091266996985,"Normal"
"S01013359","CG",0.460674157303371,"cilif_age_5_15",0.573033707865168,2023,0.407272947421867,"Normal"
"S01013360","CG",0.186813186813187,"cilif_age_5_15",0.450549450549451,2023,0.382714601645651,"Normal"
"S01013361","CG",0.145161290322581,"cilif_age_5_15",0.435483870967742,2023,0.379693921920802,"Normal"
"S01013362","CG",0.34,"cilif_age_5_15",0.6,2023,0.412679744516147,"Normal"
"S01013363","CG",0.0256410256410256,"cilif_age_5_15",0.538461538461538,2023,0.400341156275354,"Lower"
"S01013364","CG",0.398305084745763,"cilif_age_5_15",0.271186440677966,2023,0.346751948873607,"Normal"
"S01013365","CG",0.296875,"cilif_age_5_15",0.328125,2023,0.358168247249208,"Normal"
"S01013366","CG",0.0594059405940594,"cilif_age_5_15",0.178217821782178,2023,0.328111549370715,"Normal"
"S01013367","CG",0.2,"cilif_age_5_15",0.3,2023,0.352529126842283,"Normal"
"S01013368","CG",0.424242424242424,"cilif_age_5_15",0.363636363636364,2023,0.365288348773103,"Normal"
"S01013369","CG",0.311475409836066,"cilif_age_5_15",0.385245901639344,2023,0.369621105634856,"Normal"
"S01013370","CG",0.217948717948718,"cilif_age_5_15",0.294871794871795,2023,0.35150091115555,"Normal"
"S01013371","CG",0.672131147540984,"cilif_age_5_15",0.491803278688525,2023,0.390986079125573,"Normal"
"S01013372","CG",0.0641025641025641,"cilif_age_5_15",0.634615384615385,2023,0.419620200401593,"Lower"
"S01013373","CG",0.0888888888888889,"cilif_age_5_15",0.333333333333333,2023,0.359212528806046,"Normal"
"S01013374","CG",0.314685314685315,"cilif_age_5_15",0.734265734265734,2023,0.439600300677876,"Normal"
"S01013375","CG",0.975,"cilif_age_5_15",0.65,2023,0.422704847461791,"Normal"
"S01013376","CG",0.935064935064935,"cilif_age_5_15",0.337662337662338,2023,0.360080503087054,"Normal"
"S01013377","CG",1.375,"cilif_age_5_15",0.5,2023,0.392629538624859,"Higher"
"S01013378","CG",0.494949494949495,"cilif_age_5_15",0.484848484848485,2023,0.38959162864133,"Normal"
"S01013379","CG",0.119402985074627,"cilif_age_5_15",0.223880597014925,2023,0.337267029820557,"Normal"
"S01013380","CG",0.198396793587174,"cilif_age_5_15",0.132264529058116,2023,0.318897819565714,"Normal"
"S01013381","CG",0,"cilif_age_5_15",0.339622641509434,2023,0.360473548044492,"Lower"
"S01013382","CG",0.233766233766234,"cilif_age_5_15",0.220779220779221,2023,0.336645197499834,"Normal"
"S01013383","CG",0.689655172413793,"cilif_age_5_15",0.172413793103448,2023,0.32694782967064,"Normal"
"S01013384","CG",0.037593984962406,"cilif_age_5_15",0.172932330827068,2023,0.32705179755185,"Normal"
"S01013385","CG",0.0571428571428571,"cilif_age_5_15",NA,2023,NA,NA
"S01013386","CG",0.704918032786885,"cilif_age_5_15",0.131147540983607,2023,0.318673861156994,"Normal"
"S01013387","CG",0.818181818181818,"cilif_age_5_15",0.142857142857143,2023,0.321021660441688,"Normal"
"S01013388","CG",0.113924050632911,"cilif_age_5_15",0.291139240506329,2023,0.35075252632027,"Normal"
"S01013389","CG",0.0476190476190476,"cilif_age_5_15",0.0952380952380952,2023,0.311473943350599,"Normal"
"S01013390","CG",0.880952380952381,"cilif_age_5_15",0.285714285714286,2023,0.349664811714956,"Normal"
"S01013391","CG",0.206896551724138,"cilif_age_5_15",0.206896551724138,2023,0.333861693771084,"Normal"
"S01013392","CG",0.0446927374301676,"cilif_age_5_15",0.0949720670391061,2023,0.311420604148972,"Normal"
"S01013393","CG",0.0421052631578947,"cilif_age_5_15",0.189473684210526,2023,0.330368372962439,"Normal"
"S01013394","CG",0.868421052631579,"cilif_age_5_15",0.526315789473684,2023,0.39790590859625,"Normal"
"S01013395","CG",0.373737373737374,"cilif_age_5_15",0.909090909090909,2023,0.474653108180127,"Normal"
"S01013396","CG",0.016,"cilif_age_5_15",0.216,2023,0.335686953893601,"Normal"
"S01013397","CG",0.146551724137931,"cilif_age_5_15",0.517241379310345,2023,0.396086470675081,"Normal"
"S01013398","CG",0.540229885057471,"cilif_age_5_15",0.0919540229885058,2023,0.310815480102937,"Normal"
"S01013399","CG",0.331658291457286,"cilif_age_5_15",0.115577889447236,2023,0.315552113967396,"Normal"
"S01013400","CG",0.218390804597701,"cilif_age_5_15",0.402298850574713,2023,0.373040257006934,"Normal"
"S01013401","CG",0.00909090909090909,"cilif_age_5_15",0.135064935064935,2023,0.319459306735873,"Normal"
"S01013402","CG",0.0574712643678161,"cilif_age_5_15",0.0996168582375479,2023,0.31235189434748,"Normal"
"S01013403","CG",0.357142857142857,"cilif_age_5_15",0.0535714285714286,2023,0.303119690895895,"Normal"
"S01013404","CG",0.10752688172043,"cilif_age_5_15",0.279569892473118,2023,0.348432848219332,"Normal"
"S01013405","CG",0.225,"cilif_age_5_15",0.35,2023,0.362554229787927,"Normal"
"S01013406","CG",0.529411764705882,"cilif_age_5_15",0.352941176470588,2023,0.363143941725906,"Normal"
"S01013407","CG",0.904109589041096,"cilif_age_5_15",0.808219178082192,2023,0.454428118426773,"Normal"
"S01013408","CG",0.606060606060606,"cilif_age_5_15",0.383838383838384,2023,0.369338895417807,"Normal"
"S01013409","CG",0.0165289256198347,"cilif_age_5_15",0.347107438016529,2023,0.361974265154708,"Lower"
"S01013410","CG",0.153061224489796,"cilif_age_5_15",0.448979591836735,2023,0.382399841741549,"Normal"
"S01013411","CG",0.40625,"cilif_age_5_15",0.375,2023,0.367566781260749,"Normal"
"S01013412","CG",0.5,"cilif_age_5_15",0.219512195121951,2023,0.336391156246856,"Normal"
"S01013413","CG",0.279569892473118,"cilif_age_5_15",0.0860215053763441,2023,0.309625998107162,"Normal"
"S01013414","CG",0.24,"cilif_age_5_15",0.64,2023,0.420699826872662,"Normal"
"S01013415","CG",0.263157894736842,"cilif_age_5_15",0.56140350877193,2023,0.404941068558106,"Normal"
"S01013416","CG",0.836734693877551,"cilif_age_5_15",0.244897959183673,2023,0.341481054208308,"Normal"
"S01013417","CG",0.345454545454545,"cilif_age_5_15",0.327272727272727,2023,0.357997364812634,"Normal"
"S01013418","CG",0.202127659574468,"cilif_age_5_15",0.414893617021277,2023,0.375565533610997,"Normal"
"S01013419","CG",0.604651162790698,"cilif_age_5_15",0.209302325581395,2023,0.334344056382743,"Normal"
"S01013420","CG",0.36734693877551,"cilif_age_5_15",0.36734693877551,2023,0.366032326728253,"Normal"
"S01013421","CG",0.3515625,"cilif_age_5_15",0.0625,2023,0.304909887850475,"Normal"
"S01013422","CG",0.0952380952380952,"cilif_age_5_15",0.214285714285714,2023,0.335343236078322,"Normal"
"S01013423","CG",0.0434782608695652,"cilif_age_5_15",0.315217391304348,2023,0.355580245130088,"Normal"
"S01013424","CG",0.580645161290323,"cilif_age_5_15",NA,2023,NA,NA
"S01013425","CG",1.33333333333333,"cilif_age_5_15",NA,2023,NA,NA
"S01013426","CG",0,"cilif_age_5_15",0.5,2023,0.392629538624859,"Lower"
"S01013427","CG",0.757575757575758,"cilif_age_5_15",NA,2023,NA,NA
"S01013428","CG",0,"cilif_age_5_15",0.319327731092437,2023,0.356404376720431,"Lower"
"S01013429","CG",0.39622641509434,"cilif_age_5_15",0.311320754716981,2023,0.354798961471486,"Normal"
"S01013430","CG",0,"cilif_age_5_15",0.109756097560976,2023,0.314384832707638,"Normal"
"S01013431","CG",0.551724137931034,"cilif_age_5_15",0.448275862068966,2023,0.382258742474193,"Normal"
"S01013432","CG",0.643478260869565,"cilif_age_5_15",0.104347826086957,2023,0.313300463141937,"Normal"
"S01013433","CG",0.00826446280991735,"cilif_age_5_15",0.148760330578512,2023,0.322205261733972,"Normal"
"S01013434","CG",0.357142857142857,"cilif_age_5_15",NA,2023,NA,NA
"S01013435","CG",0.038961038961039,"cilif_age_5_15",NA,2023,NA,NA
"S01013436","CG",0.366412213740458,"cilif_age_5_15",0.183206106870229,2023,0.329111710801313,"Normal"
"S01013437","CG",0.511111111111111,"cilif_age_5_15",0.166666666666667,2023,0.325795518987233,"Normal"
"S01013438","CG",0.018348623853211,"cilif_age_5_15",0.128440366972477,2023,0.318131067193927,"Normal"
"S01013439","CG",0.30952380952381,"cilif_age_5_15",NA,2023,NA,NA
"S01013440","CG",0.0559440559440559,"cilif_age_5_15",NA,2023,NA,NA
"S01013441","CG",0,"cilif_age_5_15",NA,2023,NA,NA
"S01013442","CG",0,"cilif_age_5_15",NA,2023,NA,NA
"S01013443","CG",0.546666666666667,"cilif_age_5_15",NA,2023,NA,NA
"S01013444","CG",0.123076923076923,"cilif_age_5_15",0.461538461538462,2023,0.384917920974364,"Normal"
"S01013445","CG",0.121212121212121,"cilif_age_5_15",0.136363636363636,2023,0.319719699020176,"Normal"
"S01013446","CG",0.298850574712644,"cilif_age_5_15",0.206896551724138,2023,0.333861693771084,"Normal"
"S01013447","CG",0.232142857142857,"cilif_age_5_15",NA,2023,NA,NA
"S01013448","CG",0.0909090909090909,"cilif_age_5_15",0.142857142857143,2023,0.321021660441688,"Normal"
"S01013449","CG",0.308823529411765,"cilif_age_5_15",NA,2023,NA,NA
"S01013450","CG",0.486842105263158,"cilif_age_5_15",0.105263157894737,2023,0.313483989053986,"Normal"
"S01013451","CG",0.00892857142857142,"cilif_age_5_15",0.125,2023,0.317441266532529,"Normal"
"S01013452","CG",0.183333333333333,"cilif_age_5_15",0.116666666666667,2023,0.315770416041589,"Normal"
"S01013453","CG",0.704761904761905,"cilif_age_5_15",0.571428571428571,2023,0.406951114261493,"Normal"
"S01013454","CG",0.424242424242424,"cilif_age_5_15",0.171717171717172,2023,0.326808155648409,"Normal"
"S01013455","CG",0.0900900900900901,"cilif_age_5_15",0.0780780780780781,2023,0.308033324579035,"Normal"
"S01013456","CG",0.189873417721519,"cilif_age_5_15",0.227848101265823,2023,0.338062522591607,"Normal"
"S01013457","CG",0.507692307692308,"cilif_age_5_15",0.292307692307692,2023,0.350986803312184,"Normal"
"S01013458","CG",0.13,"cilif_age_5_15",0.07,2023,0.306413653292321,"Normal"
"S01013459","CG",0.309859154929577,"cilif_age_5_15",0.366197183098592,2023,0.365801798347784,"Normal"
"S01013460","CG",0.39344262295082,"cilif_age_5_15",0.262295081967213,2023,0.344969213145568,"Normal"
"S01013461","CG",0.459627329192547,"cilif_age_5_15",0.316770186335404,2023,0.355891583730884,"Normal"
"S01013462","CG",0.119402985074627,"cilif_age_5_15",0.208955223880597,2023,0.334274461777081,"Normal"
"S01013463","CG",0.032520325203252,"cilif_age_5_15",0.280487804878049,2023,0.348616891546422,"Normal"
"S01013464","CG",1.01694915254237,"cilif_age_5_15",0.305084745762712,2023,0.353548628836755,"Normal"
"S01013465","CG",0.891304347826087,"cilif_age_5_15",0.173913043478261,2023,0.327248432457616,"Normal"
"S01013466","CG",0.5,"cilif_age_5_15",0.266666666666667,2023,0.345845724878521,"Normal"
"S01013467","CG",0.127659574468085,"cilif_age_5_15",0.0780141843971631,2023,0.30802051376446,"Normal"
"S01013468","CG",0.103896103896104,"cilif_age_5_15",0.337662337662338,2023,0.360080503087054,"Normal"
"S01013469","CG",0.683544303797468,"cilif_age_5_15",0.151898734177215,2023,0.322834518117211,"Normal"
"S01013470","CG",0.72289156626506,"cilif_age_5_15",0.349397590361446,2023,0.362433445415088,"Normal"
"S01013471","CG",0.142857142857143,"cilif_age_5_15",0.277777777777778,2023,0.348073525533108,"Normal"
"S01013472","CG",0.666666666666667,"cilif_age_5_15",0.108108108108108,2023,0.314054407429271,"Normal"
"S01013473","CG",0.338709677419355,"cilif_age_5_15",0.0967741935483871,2023,0.311781934224505,"Normal"
"S01013474","CG",0.488372093023256,"cilif_age_5_15",NA,2023,NA,NA
"S01013475","CG",0.65,"cilif_age_5_15",0.233333333333333,2023,0.339162322914758,"Normal"
"S01013476","CG",0.5,"cilif_age_5_15",0.454545454545455,2023,0.383515808674274,"Normal"
"S01013477","CG",0.69811320754717,"cilif_age_5_15",0.150943396226415,2023,0.322642970891118,"Normal"
"S01013478","CG",0.397959183673469,"cilif_age_5_15",0.23469387755102,2023,0.339435114831646,"Normal"
"S01013479","CG",0.719298245614035,"cilif_age_5_15",0.368421052631579,2023,0.366247688767901,"Normal"
"S01013480","CG",0.314285714285714,"cilif_age_5_15",0.342857142857143,2023,0.361122072224264,"Normal"
"S01013481","CG",0.161764705882353,"cilif_age_5_15",0.132352941176471,2023,0.318915546377477,"Normal"
"S01013243","FSM",1,"cilif_age_10_18",0.209302325581395,2025,0.169312198604109,"Higher"
"S01013244","FSM",0.163934426229508,"cilif_age_10_18",0.426229508196721,2025,0.182536618190719,"Normal"
"S01013245","FSM",0.0280373831775701,"cilif_age_10_18",0.327102803738318,2025,0.176493608199111,"Normal"
"S01013246","FSM",0.0142857142857143,"cilif_age_10_18",0.257142857142857,2025,0.172228676175005,"Normal"
"S01013247","FSM",0.0923076923076923,"cilif_age_10_18",0.507692307692308,2025,0.18750279268412,"Normal"
"S01013248","FSM",0.253333333333333,"cilif_age_10_18",0.28,2025,0.173622104347766,"Normal"
"S01013249","FSM",0.4,"cilif_age_10_18",0.466666666666667,2025,0.185001767758651,"Normal"
"S01013250","FSM",0.162393162393162,"cilif_age_10_18",0.102564102564103,2025,0.162805171545112,"Normal"
"S01013251","FSM",0.201834862385321,"cilif_age_10_18",0.55045871559633,2025,0.190109939080051,"Normal"
"S01013252","FSM",0.0344827586206896,"cilif_age_10_18",0.362068965517241,2025,0.17862523222669,"Normal"
"S01013253","FSM",0.191176470588235,"cilif_age_10_18",0.470588235294118,2025,0.185240836317703,"Normal"
"S01013254","FSM",0.318840579710145,"cilif_age_10_18",0.652173913043478,2025,0.196310750030338,"Normal"
"S01013255","FSM",0.102272727272727,"cilif_age_10_18",0.0909090909090909,2025,0.162094653100377,"Normal"
"S01013256","FSM",0.0952380952380952,"cilif_age_10_18",0.130952380952381,2025,0.164535791471218,"Normal"
"S01013257","FSM",0.216666666666667,"cilif_age_10_18",0.3,2025,0.174841353998933,"Normal"
"S01013258","FSM",0.27536231884058,"cilif_age_10_18",0.202898550724638,2025,0.168921808591097,"Normal"
"S01013259","FSM",0.307692307692308,"cilif_age_10_18",0.41025641025641,2025,0.181562858486131,"Normal"
"S01013260","FSM",0.299065420560748,"cilif_age_10_18",0.308411214953271,2025,0.175354122543816,"Normal"
"S01013261","FSM",0.0860215053763441,"cilif_age_10_18",0.860215053763441,2025,0.20899345444289,"Normal"
"S01013262","FSM",0.0425531914893617,"cilif_age_10_18",0.702127659574468,2025,0.199356054431956,"Normal"
"S01013263","FSM",0.488888888888889,"cilif_age_10_18",NA,2025,NA,NA
"S01013264","FSM",0.183098591549296,"cilif_age_10_18",NA,2025,NA,NA
"S01013265","FSM",0.363636363636364,"cilif_age_10_18",0.103896103896104,2025,0.162886373653082,"Normal"
"S01013266","FSM",0.0602409638554217,"cilif_age_10_18",NA,2025,NA,NA
"S01013267","FSM",0.0566037735849057,"cilif_age_10_18",0.283018867924528,2025,0.173806142030961,"Normal"
"S01013268","FSM",0.0428571428571429,"cilif_age_10_18",0.414285714285714,2025,0.18180849486274,"Normal"
"S01013269","FSM",0.172727272727273,"cilif_age_10_18",0.118181818181818,2025,0.163757266261058,"Normal"
"S01013270","FSM",0.28,"cilif_age_10_18",NA,2025,NA,NA
"S01013271","FSM",0.0163934426229508,"cilif_age_10_18",0.147540983606557,2025,0.16554707387119,"Normal"
"S01013272","FSM",0.13,"cilif_age_10_18",NA,2025,NA,NA
"S01013273","FSM",0.0425531914893617,"cilif_age_10_18",0.0567375886524823,2025,0.160011473490067,"Normal"
"S01013274","FSM",0.155172413793103,"cilif_age_10_18",0.155172413793103,2025,0.166012304800832,"Normal"
"S01013275","FSM",0.0238095238095238,"cilif_age_10_18",0.214285714285714,2025,0.169615998351077,"Normal"
"S01013276","FSM",0.0666666666666667,"cilif_age_10_18",NA,2025,NA,NA
"S01013277","FSM",0.26530612244898,"cilif_age_10_18",0.387755102040816,2025,0.180191122876499,"Normal"
"S01013278","FSM",0.0202020202020202,"cilif_age_10_18",0.454545454545455,2025,0.184262828576126,"Normal"
"S01013279","FSM",0.297297297297297,"cilif_age_10_18",0.472972972972973,2025,0.185386215846857,"Normal"
"S01013280","FSM",0.155844155844156,"cilif_age_10_18",0.337662337662338,2025,0.177137343601778,"Normal"
"S01013281","FSM",0.477611940298507,"cilif_age_10_18",0.447761194029851,2025,0.183849243212773,"Normal"
"S01013282","FSM",0.00925925925925925,"cilif_age_10_18",0.444444444444444,2025,0.183647045924022,"Lower"
"S01013283","FSM",0.149425287356322,"cilif_age_10_18",0.574712643678161,2025,0.19158851874771,"Normal"
"S01013284","FSM",0,"cilif_age_10_18",NA,2025,NA,NA
"S01013285","FSM",0,"cilif_age_10_18",0.177777777777778,2025,0.167390383908472,"Lower"
"S01013286","FSM",0.615384615384615,"cilif_age_10_18",0.153846153846154,2025,0.165931452701949,"Normal"
"S01013287","FSM",0.0204081632653061,"cilif_age_10_18",0.224489795918367,2025,0.170238064499632,"Normal"
"S01013288","FSM",0.271428571428571,"cilif_age_10_18",NA,2025,NA,NA
"S01013289","FSM",0.16374269005848,"cilif_age_10_18",0.0818713450292398,2025,0.16154368967481,"Normal"
"S01013290","FSM",0.0952380952380952,"cilif_age_10_18",NA,2025,NA,NA
"S01013291","FSM",0.0919540229885058,"cilif_age_10_18",NA,2025,NA,NA
"S01013292","FSM",0.0072463768115942,"cilif_age_10_18",0.101449275362319,2025,0.162737208911268,"Normal"
"S01013293","FSM",0.578947368421053,"cilif_age_10_18",0.210526315789474,2025,0.169386816085821,"Normal"
"S01013294","FSM",0.0576923076923077,"cilif_age_10_18",0.326923076923077,2025,0.176482651606272,"Normal"
"S01013295","FSM",0.296296296296296,"cilif_age_10_18",0.444444444444444,2025,0.183647045924022,"Normal"
"S01013296","FSM",0.3125,"cilif_age_10_18",0.328125,2025,0.176555923820885,"Normal"
"S01013297","FSM",0.240740740740741,"cilif_age_10_18",0.259259259259259,2025,0.172357697302113,"Normal"
"S01013298","FSM",0.110344827586207,"cilif_age_10_18",0.0793103448275862,2025,0.161387564744685,"Normal"
"S01013299","FSM",0.0181818181818182,"cilif_age_10_18",0.372727272727273,2025,0.179274989094083,"Normal"
"S01013300","FSM",0.375,"cilif_age_10_18",0.328125,2025,0.176555923820885,"Normal"
